,SEGMENTO,SEGMENTO_II,SUBSEGMENTO,TIPO,TIPO_II,SUBTIPO,SUBTIPO_II,INGREDIENTES,SABOR,PRESENTACION,ENVASE,RECURSO,UNIDADES_EN_000
113,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,6985,0.0
114,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,7236,1.408
115,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,7321,0.521
116,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,7365,0.715
117,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,7473,0.0
118,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,78,1.858
119,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,7892,0.001
120,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,8,0.086
121,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,874,0.0
122,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,90,0.302
123,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,9805,0.002
124,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,100,0.015000000000000001
125,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1001,114.187
126,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1002,8.775
127,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1008,0.0
128,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,101,0.014
129,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1017,0.018000000000000002
130,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1022,0.494
131,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1034,152.475
132,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1066,163.262
133,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,107,0.0
134,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1355,0.247
135,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,16,0.188
136,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,300,19.109
137,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,3700,0.001
138,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,4138,3.084
139,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,5380,0.009000000000000001
140,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,581,64.183
141,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,78,0.0
142,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,OTR. ENVASES,300,10.744
143,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,OTR. ENVASES,46,0.122
144,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,OTR. ENVASES,567,0.0
145,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,TINA,300,1.159
146,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,TINA,5014,0.0
147,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,100,413.757
148,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,1001,101.324
149,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,1008,14.237
150,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,101,35.534
151,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,1034,302.146
152,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,1066,130.551
153,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,5889,0.0
154,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOTE,46,1.277
155,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,BOTELLA,302,2.165
156,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,100,24.774
157,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,1001,45.842
158,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,1002,0.819
159,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,1008,1.185
160,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,1034,46.998
161,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,1066,35.737
162,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,109,1.7149999999999999
163,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,114,8.006
164,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,1273,1.125
165,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,1300,0.02
166,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,16,0.18
167,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,1603,1.363
168,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,2370,0.052
169,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,2445,0.0
170,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,350,0.0
171,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,3653,0.017
172,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,3654,2.8970000000000002
173,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,3700,0.001
174,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,3701,1.902
175,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,5287,0.9460000000000001
176,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,5889,0.291
177,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,7321,0.0
178,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,FRASCO,9805,0.0
179,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,LATA,100,0.0
180,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,LATA,1001,18.285
181,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,LATA,1002,1.725
182,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,LATA,1013,0.01
183,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,LATA,1022,0.909
184,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,LATA,1034,45.527
185,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,LATA,1066,1.693
186,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,LATA,1355,0.051000000000000004
187,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,PIMIENTO,SIN SABOR,SIN PRESENTACION,OTR. ENVASES,300,4.029
188,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO,SIN SABOR,SIN PRESENTACION,FRASCO,1034,5.112
189,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO,SIN SABOR,SIN PRESENTACION,FRASCO,1300,0.011
190,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO AZUL,SIN SABOR,SIN PRESENTACION,FRASCO,3654,0.0
191,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO AZUL,SIN SABOR,SIN PRESENTACION,FRASCO,5287,1.044
192,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO AZUL,SIN SABOR,SIN PRESENTACION,FRASCO,7236,0.452
193,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO AZUL,SIN SABOR,SIN PRESENTACION,LATA,100,13.236
194,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO AZUL,SIN SABOR,SIN PRESENTACION,LATA,1001,7.994
195,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO AZUL,SIN SABOR,SIN PRESENTACION,LATA,1034,61.021
196,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,QUESO AZUL,SIN SABOR,SIN PRESENTACION,LATA,1066,53.669
197,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SALMON,SIN SABOR,SIN PRESENTACION,FRASCO,3700,0.007
198,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,100,6594.978
199,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,1001,1329.264
200,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,1008,102.121
201,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,101,428.712
202,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,1034,4887.112
203,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,1066,1608.814
204,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,140,2.041
205,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,153,0.517
206,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,225,0.242
207,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,2370,0.229
208,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,300,0.062
209,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,3703,0.002
210,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,5889,3.439
211,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA / DOY PACK,8970,0.03
212,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,227,7.23
213,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,302,0.46299999999999997
214,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,303,0.217
215,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,3681,0.003
216,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,46,1.249
217,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,569,0.282
218,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,7236,0.268
219,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTELLA,302,88.157
220,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CHAROLA,3681,0.002
221,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CHAROLA,7236,0.186
222,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CUBETA,225,0.34199999999999997
223,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,100,1265.07
224,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1001,894.398
225,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1002,13.586
226,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1008,27.65
227,ACEITUNAS,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,101,1.121
